System,Atom,Value,N_Atoms,Atom_indices
Ca_CH2O,Ca,429.64,12,Ca_010;Ca_011;Ca_012;Ca_014;Ca_015;Ca_016;Ca_017;Ca_039;Ca_040;Ca_042;Ca_043;Ca_044
Ca_CH2O,Ca,429.65,1,Ca_037
Ca_CH2O,O,544.02,2,O_055;O_056
CaH2_CH2O,C,296.61,2,C_151;C_152
CaH2_CH2O,Ca,428.87,2,Ca_006;Ca_043
CaH2_CH2O,Ca,429.02,4,Ca_014;Ca_024;Ca_026;Ca_033
CaH2_CH2O,Ca,429.03,2,Ca_012;Ca_038
CaH2_CH2O,Ca,429.04,3,Ca_020;Ca_022;Ca_032
CaH2_CH2O,Ca,429.05,4,Ca_008;Ca_010;Ca_040;Ca_041
CaH2_CH2O,Ca,429.06,3,Ca_017;Ca_027;Ca_028
CaH2_CH2O,Ca,429.07,2,Ca_021;Ca_029
CaH2_CH2O,Ca,429.08,3,Ca_004;Ca_047;Ca_048
CaH2_CH2O,Ca,429.09,7,Ca_003;Ca_005;Ca_007;Ca_011;Ca_037;Ca_042;Ca_044
CaH2_CH2O,Ca,429.10,1,Ca_046
CaH2_CH2O,Ca,429.11,1,Ca_002
CaH2_CH2O,Ca,429.12,2,Ca_001;Ca_045
CaH2_CH2O,Ca,429.13,4,Ca_013;Ca_019;Ca_031;Ca_034
CaH2_CH2O,Ca,429.14,3,Ca_015;Ca_023;Ca_036
CaH2_CH2O,Ca,429.15,1,Ca_025
CaH2_CH2O,Ca,429.20,4,Ca_009;Ca_016;Ca_035;Ca_039
CaH2_CH2O,Ca,429.28,1,Ca_030
CaH2_CH2O,Ca,429.30,1,Ca_018
CaH2_CH2O,O,543.33,1,O_150
CaH2_CH2O,O,543.34,1,O_149
CaO_CH2O,C,296.08,2,C_111;C_112
CaO_CH2O,Ca,428.60,2,Ca_001;Ca_050
CaO_CH2O,Ca,428.61,2,Ca_009;Ca_054
CaO_CH2O,Ca,428.63,2,Ca_007;Ca_053
CaO_CH2O,Ca,428.64,2,Ca_003;Ca_051
CaO_CH2O,Ca,428.66,4,Ca_002;Ca_006;Ca_048;Ca_049
CaO_CH2O,Ca,428.67,6,Ca_004;Ca_005;Ca_008;Ca_046;Ca_047;Ca_052
CaO_CH2O,Ca,428.88,2,Ca_018;Ca_045
CaO_CH2O,Ca,428.92,2,Ca_027;Ca_036
CaO_CH2O,Ca,428.94,2,Ca_021;Ca_033
CaO_CH2O,Ca,428.95,14,Ca_019;Ca_020;Ca_022;Ca_023;Ca_024;Ca_025;Ca_026;Ca_028;Ca_029;Ca_030;Ca_031;Ca_032;Ca_034;Ca_035
CaO_CH2O,Ca,428.97,2,Ca_012;Ca_042
CaO_CH2O,Ca,429.01,2,Ca_017;Ca_043
CaO_CH2O,Ca,429.04,2,Ca_011;Ca_040
CaO_CH2O,Ca,429.11,2,Ca_010;Ca_041
CaO_CH2O,Ca,429.12,4,Ca_014;Ca_015;Ca_037;Ca_039
CaO_CH2O,Ca,429.13,2,Ca_016;Ca_044
CaO_CH2O,Ca,429.15,2,Ca_013;Ca_038
CaO_CH2O,O,541.48,2,O_066;O_096
CaO_CH2O,O,541.59,2,O_064;O_095
CaO_CH2O,O,541.61,2,O_072;O_099
CaO_CH2O,O,541.68,2,O_070;O_098
CaO_CH2O,O,541.71,2,O_069;O_093
CaO_CH2O,O,541.72,2,O_065;O_094
CaO_CH2O,O,541.75,2,O_067;O_092
CaO_CH2O,O,541.77,2,O_071;O_097
CaO_CH2O,O,541.78,2,O_068;O_091
CaO_CH2O,O,542.09,2,O_063;O_108
CaO_CH2O,O,542.19,10,O_056;O_057;O_060;O_061;O_062;O_102;O_103;O_105;O_106;O_107
CaO_CH2O,O,542.20,4,O_055;O_059;O_100;O_104
CaO_CH2O,O,542.21,2,O_058;O_101
CaO_CH2O,O,542.28,6,O_077;O_078;O_081;O_082;O_084;O_090
CaO_CH2O,O,542.29,2,O_080;O_088
CaO_CH2O,O,542.30,9,O_073;O_074;O_075;O_076;O_079;O_083;O_085;O_087;O_089
CaO_CH2O,O,542.31,1,O_086
CaO_CH2O,O,544.49,2,O_109;O_110
CaO_OH2_CH2O,C,296.27,1,C_170
CaO_OH2_CH2O,C,296.32,1,C_169
CaO_OH2_CH2O,Ca,429.37,1,Ca_050
CaO_OH2_CH2O,Ca,429.41,1,Ca_006
CaO_OH2_CH2O,Ca,429.43,6,Ca_046;Ca_048;Ca_049;Ca_051;Ca_052;Ca_054
CaO_OH2_CH2O,Ca,429.44,6,Ca_020;Ca_021;Ca_023;Ca_024;Ca_047;Ca_053
CaO_OH2_CH2O,Ca,429.45,6,Ca_001;Ca_002;Ca_019;Ca_022;Ca_025;Ca_026
CaO_OH2_CH2O,Ca,429.46,8,Ca_003;Ca_004;Ca_005;Ca_007;Ca_008;Ca_027;Ca_032;Ca_033
CaO_OH2_CH2O,Ca,429.47,5,Ca_028;Ca_031;Ca_034;Ca_035;Ca_036
CaO_OH2_CH2O,Ca,429.48,2,Ca_029;Ca_030
CaO_OH2_CH2O,Ca,429.49,1,Ca_009
CaO_OH2_CH2O,Ca,429.99,3,Ca_041;Ca_042;Ca_043
CaO_OH2_CH2O,Ca,430.00,4,Ca_010;Ca_017;Ca_018;Ca_040
CaO_OH2_CH2O,Ca,430.01,9,Ca_013;Ca_014;Ca_015;Ca_016;Ca_037;Ca_038;Ca_039;Ca_044;Ca_045
CaO_OH2_CH2O,Ca,430.02,2,Ca_011;Ca_012
CaO_OH2_CH2O,O,542.87,4,O_101;O_102;O_104;O_105
CaO_OH2_CH2O,O,542.88,2,O_107;O_108
CaO_OH2_CH2O,O,542.89,3,O_100;O_103;O_106
CaO_OH2_CH2O,O,542.92,2,O_059;O_060
CaO_OH2_CH2O,O,542.93,1,O_058
CaO_OH2_CH2O,O,542.94,1,O_055
CaO_OH2_CH2O,O,542.95,5,O_056;O_057;O_061;O_062;O_063
CaO_OH2_CH2O,O,543.11,2,O_077;O_080
CaO_OH2_CH2O,O,543.12,7,O_073;O_074;O_075;O_076;O_078;O_079;O_081
CaO_OH2_CH2O,O,543.14,6,O_082;O_083;O_084;O_085;O_086;O_087
CaO_OH2_CH2O,O,543.15,2,O_088;O_089
CaO_OH2_CH2O,O,543.16,1,O_090
CaO_OH2_CH2O,O,544.13,1,O_123
CaO_OH2_CH2O,O,544.18,1,O_113
CaO_OH2_CH2O,O,544.35,1,O_128
CaO_OH2_CH2O,O,544.37,2,O_095;O_127
CaO_OH2_CH2O,O,544.44,1,O_126
CaO_OH2_CH2O,O,544.45,1,O_072
CaO_OH2_CH2O,O,544.52,1,O_116
CaO_OH2_CH2O,O,544.61,1,O_069
CaO_OH2_CH2O,O,544.63,5,O_067;O_068;O_092;O_098;O_099
CaO_OH2_CH2O,O,544.64,5,O_071;O_097;O_112;O_114;O_122
CaO_OH2_CH2O,O,544.65,5,O_070;O_093;O_094;O_096;O_121
CaO_OH2_CH2O,O,544.66,2,O_065;O_091
CaO_OH2_CH2O,O,544.67,3,O_064;O_109;O_111
CaO_OH2_CH2O,O,544.68,1,O_124
CaO_OH2_CH2O,O,544.69,1,O_110
CaO_OH2_CH2O,O,544.70,2,O_117;O_125
CaO_OH2_CH2O,O,544.71,2,O_066;O_115
CaO_OH2_CH2O,O,544.73,2,O_118;O_119
CaO_OH2_CH2O,O,544.74,1,O_120
Ca_CH4O,C,297.19,2,C_063;C_064
Ca_CH4O,Ca,428.92,3,Ca_008;Ca_047;Ca_052
Ca_CH4O,Ca,428.93,8,Ca_001;Ca_002;Ca_004;Ca_006;Ca_007;Ca_046;Ca_050;Ca_054
Ca_CH4O,Ca,428.94,4,Ca_005;Ca_048;Ca_049;Ca_053
Ca_CH4O,Ca,428.95,2,Ca_009;Ca_051
Ca_CH4O,Ca,428.98,1,Ca_003
Ca_CH4O,Ca,428.99,3,Ca_026;Ca_032;Ca_034
Ca_CH4O,Ca,429.00,8,Ca_019;Ca_020;Ca_021;Ca_022;Ca_028;Ca_029;Ca_031;Ca_033
Ca_CH4O,Ca,429.01,5,Ca_024;Ca_025;Ca_027;Ca_035;Ca_036
Ca_CH4O,Ca,429.02,2,Ca_023;Ca_030
Ca_CH4O,Ca,429.33,3,Ca_012;Ca_013;Ca_017
Ca_CH4O,Ca,429.35,1,Ca_039
Ca_CH4O,Ca,429.36,2,Ca_043;Ca_044
Ca_CH4O,Ca,429.37,1,Ca_042
Ca_CH4O,Ca,429.39,5,Ca_015;Ca_016;Ca_018;Ca_041;Ca_045
Ca_CH4O,Ca,429.40,5,Ca_011;Ca_014;Ca_037;Ca_038;Ca_040
Ca_CH4O,Ca,429.41,1,Ca_010
Ca_CH4O,O,545.93,2,O_065;O_066
CaH2_CH4O,C,296.85,1,C_153
CaH2_CH4O,C,296.89,1,C_154
CaH2_CH4O,Ca,428.65,2,Ca_038;Ca_040
CaH2_CH4O,Ca,428.66,3,Ca_009;Ca_012;Ca_024
CaH2_CH4O,Ca,428.67,3,Ca_021;Ca_032;Ca_047
CaH2_CH4O,Ca,428.68,10,Ca_002;Ca_011;Ca_020;Ca_022;Ca_023;Ca_025;Ca_026;Ca_027;Ca_037;Ca_039
CaH2_CH4O,Ca,428.69,9,Ca_001;Ca_003;Ca_010;Ca_017;Ca_019;Ca_028;Ca_029;Ca_031;Ca_048
CaH2_CH4O,Ca,428.70,2,Ca_041;Ca_045
CaH2_CH4O,Ca,428.71,4,Ca_008;Ca_013;Ca_042;Ca_046
CaH2_CH4O,Ca,428.72,6,Ca_004;Ca_006;Ca_007;Ca_015;Ca_018;Ca_034
CaH2_CH4O,Ca,428.73,4,Ca_005;Ca_016;Ca_033;Ca_044
CaH2_CH4O,Ca,428.74,2,Ca_014;Ca_036
CaH2_CH4O,Ca,428.76,1,Ca_035
CaH2_CH4O,Ca,428.77,2,Ca_030;Ca_043
CaH2_CH4O,O,545.92,1,O_155
CaH2_CH4O,O,546.20,1,O_156
CaO_CH4O,C,296.27,2,C_119;C_120
CaO_CH4O,Ca,428.56,2,Ca_001;Ca_050
CaO_CH4O,Ca,428.71,4,Ca_005;Ca_008;Ca_046;Ca_052
CaO_CH4O,Ca,428.72,6,Ca_002;Ca_023;Ca_026;Ca_028;Ca_034;Ca_049
CaO_CH4O,Ca,428.73,13,Ca_006;Ca_009;Ca_020;Ca_024;Ca_025;Ca_027;Ca_029;Ca_030;Ca_031;Ca_035;Ca_036;Ca_048;Ca_054
CaO_CH4O,Ca,428.74,9,Ca_004;Ca_007;Ca_019;Ca_021;Ca_022;Ca_032;Ca_033;Ca_047;Ca_053
CaO_CH4O,Ca,428.87,2,Ca_003;Ca_051
CaO_CH4O,Ca,429.16,2,Ca_010;Ca_041
CaO_CH4O,Ca,429.17,2,Ca_016;Ca_044
CaO_CH4O,Ca,429.20,4,Ca_011;Ca_017;Ca_040;Ca_043
CaO_CH4O,Ca,429.23,2,Ca_014;Ca_037
CaO_CH4O,Ca,429.25,2,Ca_013;Ca_038
CaO_CH4O,Ca,429.26,2,Ca_015;Ca_039
CaO_CH4O,Ca,429.40,2,Ca_018;Ca_045
CaO_CH4O,Ca,429.41,2,Ca_012;Ca_042
CaO_CH4O,O,541.91,2,O_064;O_095
CaO_CH4O,O,541.99,2,O_065;O_094
CaO_CH4O,O,542.00,4,O_069;O_072;O_093;O_099
CaO_CH4O,O,542.06,4,O_068;O_071;O_091;O_097
CaO_CH4O,O,542.09,4,O_067;O_070;O_092;O_098
CaO_CH4O,O,542.48,4,O_057;O_063;O_105;O_108
CaO_CH4O,O,542.51,4,O_055;O_061;O_104;O_107
CaO_CH4O,O,542.53,4,O_059;O_077;O_082;O_100
CaO_CH4O,O,542.55,4,O_075;O_081;O_087;O_090
CaO_CH4O,O,542.56,14,O_058;O_060;O_073;O_074;O_076;O_079;O_080;O_083;O_085;O_086;O_088;O_089;O_101;O_102
CaO_CH4O,O,542.58,4,O_056;O_062;O_103;O_106
CaO_CH4O,O,542.61,2,O_078;O_084
CaO_CH4O,O,543.79,2,O_109;O_110
CaO_CH4O,O,543.82,2,O_066;O_096
CaO_OH2_CH4O,C,296.88,1,C_174
CaO_OH2_CH4O,C,296.89,1,C_173
CaO_OH2_CH4O,Ca,428.44,1,Ca_022
CaO_OH2_CH4O,Ca,428.48,1,Ca_050
CaO_OH2_CH4O,Ca,428.52,1,Ca_024
CaO_OH2_CH4O,Ca,428.53,2,Ca_006;Ca_023
CaO_OH2_CH4O,Ca,428.54,2,Ca_021;Ca_027
CaO_OH2_CH4O,Ca,428.55,6,Ca_020;Ca_026;Ca_031;Ca_034;Ca_035;Ca_036
CaO_OH2_CH4O,Ca,428.56,4,Ca_019;Ca_025;Ca_028;Ca_032
CaO_OH2_CH4O,Ca,428.57,3,Ca_029;Ca_030;Ca_033
CaO_OH2_CH4O,Ca,428.60,1,Ca_004
CaO_OH2_CH4O,Ca,428.62,1,Ca_005
CaO_OH2_CH4O,Ca,428.63,2,Ca_001;Ca_002
CaO_OH2_CH4O,Ca,428.64,3,Ca_007;Ca_008;Ca_009
CaO_OH2_CH4O,Ca,428.65,2,Ca_047;Ca_048
CaO_OH2_CH4O,Ca,428.66,1,Ca_003
CaO_OH2_CH4O,Ca,428.68,1,Ca_051
CaO_OH2_CH4O,Ca,428.69,1,Ca_046
CaO_OH2_CH4O,Ca,428.71,1,Ca_049
CaO_OH2_CH4O,Ca,428.72,1,Ca_053
CaO_OH2_CH4O,Ca,428.73,1,Ca_052
CaO_OH2_CH4O,Ca,428.74,1,Ca_054
CaO_OH2_CH4O,Ca,428.83,1,Ca_039
CaO_OH2_CH4O,Ca,428.91,1,Ca_037
CaO_OH2_CH4O,Ca,428.92,1,Ca_038
CaO_OH2_CH4O,Ca,428.95,1,Ca_015
CaO_OH2_CH4O,Ca,428.98,2,Ca_014;Ca_018
CaO_OH2_CH4O,Ca,429.01,1,Ca_017
CaO_OH2_CH4O,Ca,429.02,1,Ca_010
CaO_OH2_CH4O,Ca,429.03,2,Ca_011;Ca_012
CaO_OH2_CH4O,Ca,429.05,1,Ca_013
CaO_OH2_CH4O,Ca,429.06,1,Ca_016
CaO_OH2_CH4O,Ca,429.11,1,Ca_041
CaO_OH2_CH4O,Ca,429.12,1,Ca_042
CaO_OH2_CH4O,Ca,429.14,3,Ca_043;Ca_044;Ca_045
CaO_OH2_CH4O,Ca,429.39,1,Ca_040
CaO_OH2_CH4O,O,542.29,1,O_103
CaO_OH2_CH4O,O,542.32,1,O_062
CaO_OH2_CH4O,O,542.33,1,O_063
CaO_OH2_CH4O,O,542.34,3,O_055;O_058;O_061
CaO_OH2_CH4O,O,542.37,1,O_057
CaO_OH2_CH4O,O,542.38,1,O_056
CaO_OH2_CH4O,O,542.39,2,O_059;O_060
CaO_OH2_CH4O,O,542.43,1,O_105
CaO_OH2_CH4O,O,542.46,1,O_104
CaO_OH2_CH4O,O,542.48,1,O_108
CaO_OH2_CH4O,O,542.50,1,O_107
CaO_OH2_CH4O,O,542.51,2,O_087;O_106
CaO_OH2_CH4O,O,542.52,2,O_077;O_081
CaO_OH2_CH4O,O,542.53,3,O_079;O_088;O_102
CaO_OH2_CH4O,O,542.54,4,O_083;O_085;O_086;O_089
CaO_OH2_CH4O,O,542.55,5,O_076;O_078;O_082;O_084;O_090
CaO_OH2_CH4O,O,542.56,4,O_073;O_074;O_080;O_101
CaO_OH2_CH4O,O,542.57,1,O_075
CaO_OH2_CH4O,O,542.65,2,O_095;O_100
CaO_OH2_CH4O,O,542.75,1,O_072
CaO_OH2_CH4O,O,544.06,1,O_070
CaO_OH2_CH4O,O,544.12,2,O_064;O_071
CaO_OH2_CH4O,O,544.14,4,O_065;O_114;O_124;O_125
CaO_OH2_CH4O,O,544.15,3,O_067;O_118;O_119
CaO_OH2_CH4O,O,544.17,1,O_068
CaO_OH2_CH4O,O,544.18,1,O_122
CaO_OH2_CH4O,O,544.19,1,O_120
CaO_OH2_CH4O,O,544.20,1,O_121
CaO_OH2_CH4O,O,544.21,1,O_116
CaO_OH2_CH4O,O,544.27,2,O_111;O_117
CaO_OH2_CH4O,O,544.29,1,O_115
CaO_OH2_CH4O,O,544.31,2,O_097;O_126
CaO_OH2_CH4O,O,544.32,1,O_112
CaO_OH2_CH4O,O,544.33,1,O_109
CaO_OH2_CH4O,O,544.35,2,O_092;O_093
CaO_OH2_CH4O,O,544.39,2,O_069;O_110
CaO_OH2_CH4O,O,544.40,2,O_091;O_099
CaO_OH2_CH4O,O,544.45,1,O_098
CaO_OH2_CH4O,O,544.50,1,O_066
CaO_OH2_CH4O,O,544.59,1,O_096
CaO_OH2_CH4O,O,544.70,1,O_094
CaO_OH2_CH4O,O,545.46,1,O_123
CaO_OH2_CH4O,O,545.68,1,O_128
CaO_OH2_CH4O,O,545.81,1,O_113
CaO_OH2_CH4O,O,545.85,1,O_127
Ca_CO2,C,296.20,2,C_055;C_056
Ca_CO2,Ca,429.31,4,Ca_002;Ca_003;Ca_049;Ca_051
Ca_CO2,Ca,429.33,5,Ca_005;Ca_006;Ca_046;Ca_048;Ca_054
Ca_CO2,Ca,429.34,7,Ca_004;Ca_007;Ca_008;Ca_009;Ca_047;Ca_052;Ca_053
Ca_CO2,Ca,429.36,4,Ca_023;Ca_024;Ca_028;Ca_030
Ca_CO2,Ca,429.37,5,Ca_025;Ca_026;Ca_027;Ca_034;Ca_036
Ca_CO2,Ca,429.38,4,Ca_001;Ca_020;Ca_022;Ca_029
Ca_CO2,Ca,429.39,4,Ca_021;Ca_031;Ca_033;Ca_050
Ca_CO2,Ca,429.41,2,Ca_019;Ca_032
Ca_CO2,Ca,429.42,1,Ca_035
Ca_CO2,Ca,429.59,4,Ca_016;Ca_018;Ca_044;Ca_045
Ca_CO2,Ca,429.72,2,Ca_011;Ca_040
Ca_CO2,Ca,429.73,2,Ca_012;Ca_042
Ca_CO2,Ca,429.74,2,Ca_010;Ca_041
Ca_CO2,Ca,429.76,1,Ca_014
Ca_CO2,Ca,429.77,1,Ca_037
Ca_CO2,Ca,429.79,4,Ca_015;Ca_017;Ca_039;Ca_043
Ca_CO2,Ca,429.80,2,Ca_013;Ca_038
Ca_CO2,O,544.53,4,O_057;O_058;O_059;O_060
CaH2_CO2,C,297.27,1,C_146
CaH2_CO2,C,299.16,1,C_145
CaH2_CO2,Ca,428.91,1,Ca_006
CaH2_CO2,Ca,428.96,3,Ca_037;Ca_039;Ca_047
CaH2_CO2,Ca,428.97,1,Ca_048
CaH2_CO2,Ca,428.98,1,Ca_045
CaH2_CO2,Ca,428.99,2,Ca_022;Ca_040
CaH2_CO2,Ca,429.00,4,Ca_021;Ca_023;Ca_024;Ca_031
CaH2_CO2,Ca,429.01,3,Ca_029;Ca_032;Ca_038
CaH2_CO2,Ca,429.02,1,Ca_030
CaH2_CO2,Ca,429.03,1,Ca_033
CaH2_CO2,Ca,429.05,8,Ca_034;Ca_035;Ca_036;Ca_041;Ca_042;Ca_043;Ca_044;Ca_046
CaH2_CO2,Ca,429.06,1,Ca_014
CaH2_CO2,Ca,429.07,1,Ca_026
CaH2_CO2,Ca,429.08,2,Ca_005;Ca_010
CaH2_CO2,Ca,429.09,3,Ca_003;Ca_008;Ca_020
CaH2_CO2,Ca,429.10,2,Ca_017;Ca_027
CaH2_CO2,Ca,429.11,2,Ca_009;Ca_012
CaH2_CO2,Ca,429.12,3,Ca_004;Ca_007;Ca_028
CaH2_CO2,Ca,429.15,3,Ca_013;Ca_015;Ca_019
CaH2_CO2,Ca,429.16,1,Ca_011
CaH2_CO2,Ca,429.21,1,Ca_001
CaH2_CO2,Ca,429.23,1,Ca_025
CaH2_CO2,Ca,429.25,1,Ca_016
CaH2_CO2,Ca,429.27,2,Ca_002;Ca_018
CaH2_CO2,O,544.20,1,O_149
CaH2_CO2,O,544.31,1,O_150
CaH2_CO2,O,546.96,1,O_148
CaH2_CO2,O,547.15,1,O_147
CaO_CO2,C,298.81,2,C_113;C_114
CaO_CO2,Ca,428.66,8,Ca_004;Ca_005;Ca_007;Ca_008;Ca_047;Ca_048;Ca_050;Ca_051
CaO_CO2,Ca,428.69,6,Ca_001;Ca_002;Ca_003;Ca_052;Ca_053;Ca_054
CaO_CO2,Ca,428.70,4,Ca_006;Ca_009;Ca_046;Ca_049
CaO_CO2,Ca,428.75,17,Ca_019;Ca_020;Ca_021;Ca_022;Ca_023;Ca_024;Ca_025;Ca_027;Ca_028;Ca_029;Ca_030;Ca_031;Ca_032;Ca_033;Ca_034;Ca_035;Ca_036
CaO_CO2,Ca,428.76,1,Ca_026
CaO_CO2,Ca,429.05,12,Ca_011;Ca_012;Ca_014;Ca_015;Ca_017;Ca_018;Ca_037;Ca_038;Ca_040;Ca_041;Ca_043;Ca_044
CaO_CO2,Ca,429.06,4,Ca_010;Ca_016;Ca_039;Ca_045
CaO_CO2,Ca,429.11,2,Ca_013;Ca_042
CaO_CO2,O,541.68,4,O_069;O_072;O_091;O_094
CaO_CO2,O,541.73,2,O_066;O_097
CaO_CO2,O,541.76,4,O_064;O_065;O_098;O_099
CaO_CO2,O,541.79,8,O_067;O_068;O_070;O_071;O_092;O_093;O_095;O_096
CaO_CO2,O,542.36,14,O_056;O_057;O_058;O_059;O_060;O_062;O_063;O_100;O_101;O_103;O_104;O_105;O_106;O_107
CaO_CO2,O,542.37,4,O_055;O_061;O_102;O_108
CaO_CO2,O,542.42,4,O_073;O_076;O_087;O_090
CaO_CO2,O,542.43,14,O_074;O_075;O_077;O_078;O_079;O_080;O_081;O_082;O_083;O_084;O_085;O_086;O_088;O_089
CaO_CO2,O,546.67,4,O_109;O_110;O_111;O_112
CaO_OH2_CO2,C,298.60,1,C_167
CaO_OH2_CO2,C,298.61,1,C_168
CaO_OH2_CO2,Ca,428.64,14,Ca_019;Ca_020;Ca_022;Ca_024;Ca_025;Ca_026;Ca_027;Ca_028;Ca_029;Ca_030;Ca_031;Ca_033;Ca_034;Ca_036
CaO_OH2_CO2,Ca,428.65,4,Ca_021;Ca_023;Ca_032;Ca_035
CaO_OH2_CO2,Ca,428.75,6,Ca_002;Ca_005;Ca_008;Ca_048;Ca_051;Ca_054
CaO_OH2_CO2,Ca,428.76,11,Ca_001;Ca_003;Ca_006;Ca_007;Ca_009;Ca_046;Ca_047;Ca_049;Ca_050;Ca_052;Ca_053
CaO_OH2_CO2,Ca,428.77,1,Ca_004
CaO_OH2_CO2,Ca,429.09,1,Ca_039
CaO_OH2_CO2,Ca,429.10,1,Ca_014
CaO_OH2_CO2,Ca,429.11,6,Ca_010;Ca_013;Ca_037;Ca_042;Ca_043;Ca_045
CaO_OH2_CO2,Ca,429.12,4,Ca_011;Ca_016;Ca_017;Ca_040
CaO_OH2_CO2,Ca,429.13,3,Ca_012;Ca_041;Ca_044
CaO_OH2_CO2,Ca,429.14,1,Ca_018
CaO_OH2_CO2,Ca,429.16,1,Ca_038
CaO_OH2_CO2,Ca,429.17,1,Ca_015
CaO_OH2_CO2,O,542.48,9,O_055;O_056;O_057;O_060;O_061;O_062;O_063;O_101;O_106
CaO_OH2_CO2,O,542.49,8,O_058;O_059;O_100;O_103;O_104;O_105;O_107;O_108
CaO_OH2_CO2,O,542.50,1,O_102
CaO_OH2_CO2,O,542.63,6,O_082;O_084;O_085;O_088;O_089;O_090
CaO_OH2_CO2,O,542.64,12,O_073;O_074;O_075;O_076;O_077;O_078;O_079;O_080;O_081;O_083;O_086;O_087
CaO_OH2_CO2,O,544.19,3,O_113;O_121;O_123
CaO_OH2_CO2,O,544.20,5,O_110;O_112;O_116;O_120;O_126
CaO_OH2_CO2,O,544.21,3,O_109;O_118;O_124
CaO_OH2_CO2,O,544.22,5,O_111;O_115;O_117;O_119;O_125
CaO_OH2_CO2,O,544.23,2,O_114;O_122
CaO_OH2_CO2,O,544.24,1,O_071
CaO_OH2_CO2,O,544.25,1,O_096
CaO_OH2_CO2,O,544.26,2,O_065;O_068
CaO_OH2_CO2,O,544.27,6,O_064;O_067;O_072;O_093;O_097;O_099
CaO_OH2_CO2,O,544.28,5,O_069;O_070;O_091;O_092;O_095
CaO_OH2_CO2,O,544.29,2,O_066;O_094
CaO_OH2_CO2,O,544.30,1,O_098
CaO_OH2_CO2,O,546.94,4,O_127;O_128;O_129;O_130
CaH2_THF,C,295.91,1,C_161
CaH2_THF,C,295.95,1,C_167
CaH2_THF,C,295.97,1,C_163
CaH2_THF,C,295.98,1,C_165
CaH2_THF,C,297.03,1,C_162
CaH2_THF,C,297.08,1,C_168
CaH2_THF,C,297.09,2,C_164;C_166
CaH2_THF,Ca,428.32,1,Ca_039
CaH2_THF,Ca,428.33,5,Ca_004;Ca_010;Ca_038;Ca_046;Ca_047
CaH2_THF,Ca,428.34,4,Ca_001;Ca_002;Ca_012;Ca_048
CaH2_THF,Ca,428.35,2,Ca_003;Ca_040
CaH2_THF,Ca,428.36,2,Ca_011;Ca_037
CaH2_THF,Ca,428.37,2,Ca_009;Ca_045
CaH2_THF,Ca,428.46,4,Ca_017;Ca_020;Ca_030;Ca_031
CaH2_THF,Ca,428.47,6,Ca_018;Ca_021;Ca_022;Ca_025;Ca_026;Ca_029
CaH2_THF,Ca,428.48,4,Ca_019;Ca_024;Ca_028;Ca_032
CaH2_THF,Ca,428.49,2,Ca_033;Ca_044
CaH2_THF,Ca,428.50,1,Ca_007
CaH2_THF,Ca,428.51,6,Ca_014;Ca_015;Ca_016;Ca_034;Ca_035;Ca_036
CaH2_THF,Ca,428.52,5,Ca_008;Ca_013;Ca_023;Ca_027;Ca_043
CaH2_THF,Ca,428.53,4,Ca_005;Ca_006;Ca_041;Ca_042
CaH2_THF,O,546.56,1,O_169
CaH2_THF,O,546.58,1,O_170
CaO_OH2_THF,C,295.77,2,C_181;C_183
CaO_OH2_THF,C,295.90,1,C_187
CaO_OH2_THF,C,295.98,1,C_185
CaO_OH2_THF,C,296.82,1,C_188
CaO_OH2_THF,C,296.84,1,C_186
CaO_OH2_THF,C,296.88,1,C_184
CaO_OH2_THF,C,296.90,1,C_182
CaO_OH2_THF,Ca,428.19,1,Ca_034
CaO_OH2_THF,Ca,428.20,6,Ca_028;Ca_029;Ca_030;Ca_031;Ca_035;Ca_036
CaO_OH2_THF,Ca,428.21,6,Ca_019;Ca_025;Ca_026;Ca_027;Ca_032;Ca_033
CaO_OH2_THF,Ca,428.22,4,Ca_020;Ca_022;Ca_023;Ca_024
CaO_OH2_THF,Ca,428.23,1,Ca_021
CaO_OH2_THF,Ca,428.27,1,Ca_007
CaO_OH2_THF,Ca,428.29,2,Ca_001;Ca_050
CaO_OH2_THF,Ca,428.30,1,Ca_008
CaO_OH2_THF,Ca,428.32,1,Ca_002
CaO_OH2_THF,Ca,428.33,1,Ca_009
CaO_OH2_THF,Ca,428.34,2,Ca_004;Ca_047
CaO_OH2_THF,Ca,428.35,2,Ca_006;Ca_049
CaO_OH2_THF,Ca,428.36,6,Ca_003;Ca_005;Ca_046;Ca_048;Ca_051;Ca_053
CaO_OH2_THF,Ca,428.37,1,Ca_052
CaO_OH2_THF,Ca,428.38,1,Ca_054
CaO_OH2_THF,Ca,428.65,1,Ca_015
CaO_OH2_THF,Ca,428.67,1,Ca_039
CaO_OH2_THF,Ca,428.71,1,Ca_044
CaO_OH2_THF,Ca,428.72,3,Ca_018;Ca_043;Ca_045
CaO_OH2_THF,Ca,428.73,1,Ca_041
CaO_OH2_THF,Ca,428.74,3,Ca_014;Ca_038;Ca_042
CaO_OH2_THF,Ca,428.75,2,Ca_016;Ca_040
CaO_OH2_THF,Ca,428.76,1,Ca_037
CaO_OH2_THF,Ca,428.77,1,Ca_017
CaO_OH2_THF,Ca,428.79,3,Ca_010;Ca_012;Ca_013
CaO_OH2_THF,Ca,428.80,1,Ca_011
CaO_OH2_THF,O,541.89,1,O_055
