System,Atom,Value,N_Atoms,Atom_indices
CaH2_THF,Ca,427.07,5,Ca_003;Ca_009;Ca_010;Ca_037;Ca_040
CaH2_THF,Ca,427.08,1,Ca_045
CaH2_THF,Ca,427.12,1,Ca_039
CaH2_THF,Ca,427.15,1,Ca_011
CaH2_THF,Ca,427.24,2,Ca_017;Ca_031
CaH2_THF,Ca,427.25,7,Ca_020;Ca_021;Ca_022;Ca_025;Ca_026;Ca_029;Ca_030
CaH2_THF,Ca,427.26,5,Ca_018;Ca_019;Ca_024;Ca_032;Ca_033
CaH2_THF,Ca,427.27,2,Ca_028;Ca_044
CaH2_THF,Ca,427.28,4,Ca_007;Ca_014;Ca_016;Ca_035
CaH2_THF,Ca,427.29,5,Ca_013;Ca_015;Ca_034;Ca_036;Ca_043
CaH2_THF,Ca,427.30,4,Ca_005;Ca_008;Ca_023;Ca_027
CaH2_THF,Ca,427.31,3,Ca_006;Ca_041;Ca_042
CaH2_THF,O,545.22,1,O_169
CaH2_THF,O,545.23,1,O_170
CaO_OH2_THF,C,294.29,1,C_183
CaO_OH2_THF,C,294.30,1,C_181
CaO_OH2_THF,C,294.40,1,C_187
CaO_OH2_THF,C,294.46,1,C_185
CaO_OH2_THF,C,295.42,1,C_188
CaO_OH2_THF,C,295.45,1,C_186
CaO_OH2_THF,C,295.51,1,C_184
CaO_OH2_THF,C,295.52,1,C_182
CaO_OH2_THF,Ca,427.01,4,Ca_028;Ca_029;Ca_030;Ca_034
CaO_OH2_THF,Ca,427.02,3,Ca_031;Ca_035;Ca_036
CaO_OH2_THF,Ca,427.03,6,Ca_019;Ca_025;Ca_026;Ca_027;Ca_032;Ca_033
CaO_OH2_THF,Ca,427.04,4,Ca_020;Ca_022;Ca_023;Ca_024
CaO_OH2_THF,Ca,427.05,2,Ca_007;Ca_021
CaO_OH2_THF,Ca,427.08,3,Ca_001;Ca_008;Ca_050
CaO_OH2_THF,Ca,427.11,2,Ca_002;Ca_009
CaO_OH2_THF,Ca,427.12,1,Ca_004
CaO_OH2_THF,Ca,427.14,1,Ca_047
CaO_OH2_THF,Ca,427.15,3,Ca_005;Ca_006;Ca_049
CaO_OH2_THF,Ca,427.16,5,Ca_003;Ca_046;Ca_048;Ca_051;Ca_053
CaO_OH2_THF,Ca,427.17,1,Ca_052
CaO_OH2_THF,Ca,427.18,1,Ca_054
CaO_OH2_THF,Ca,427.45,1,Ca_015
CaO_OH2_THF,Ca,427.46,1,Ca_039
CaO_OH2_THF,Ca,427.50,3,Ca_018;Ca_044;Ca_045
CaO_OH2_THF,Ca,427.52,3,Ca_016;Ca_041;Ca_043
CaO_OH2_THF,Ca,427.53,1,Ca_042
CaO_OH2_THF,Ca,427.54,2,Ca_038;Ca_040
CaO_OH2_THF,Ca,427.55,2,Ca_014;Ca_037
CaO_OH2_THF,Ca,427.56,1,Ca_017
CaO_OH2_THF,Ca,427.57,1,Ca_010
CaO_OH2_THF,Ca,427.58,2,Ca_012;Ca_013
CaO_OH2_THF,Ca,427.59,1,Ca_011
CaO_OH2_THF,O,540.66,1,O_055
CaO_OH2_THF,O,540.73,2,O_056;O_057
CaO_OH2_THF,O,540.75,1,O_058
CaO_OH2_THF,O,540.76,1,O_061
CaO_OH2_THF,O,540.80,1,O_062
CaO_OH2_THF,O,540.81,3,O_063;O_101;O_104
CaO_OH2_THF,O,540.82,1,O_105
CaO_OH2_THF,O,540.85,3,O_059;O_100;O_102
CaO_OH2_THF,O,540.87,1,O_103
CaO_OH2_THF,O,540.88,3,O_060;O_107;O_108
CaO_OH2_THF,O,540.89,1,O_106
CaO_OH2_THF,O,540.97,1,O_083
CaO_OH2_THF,O,540.98,2,O_082;O_089
CaO_OH2_THF,O,540.99,1,O_088
CaO_OH2_THF,O,541.00,1,O_073
CaO_OH2_THF,O,541.01,1,O_090
CaO_OH2_THF,O,541.02,1,O_074
CaO_OH2_THF,O,541.03,4,O_075;O_077;O_084;O_086
CaO_OH2_THF,O,541.04,1,O_076
CaO_OH2_THF,O,541.05,2,O_079;O_080
CaO_OH2_THF,O,541.06,3,O_078;O_081;O_085
CaO_OH2_THF,O,541.09,1,O_087
CaO_OH2_THF,O,541.83,1,O_120
CaO_OH2_THF,O,541.85,1,O_124
CaO_OH2_THF,O,542.03,1,O_119
CaO_OH2_THF,O,542.08,1,O_110
CaO_OH2_THF,O,542.14,1,O_111
CaO_OH2_THF,O,542.21,1,O_125
CaO_OH2_THF,O,542.24,1,O_118
CaO_OH2_THF,O,542.28,3,O_095;O_109;O_126
CaO_OH2_THF,O,542.29,1,O_117
CaO_OH2_THF,O,542.31,1,O_115
CaO_OH2_THF,O,542.33,1,O_116
CaO_OH2_THF,O,542.34,1,O_123
CaO_OH2_THF,O,542.35,1,O_113
CaO_OH2_THF,O,542.37,1,O_064
CaO_OH2_THF,O,542.38,1,O_112
CaO_OH2_THF,O,542.42,1,O_114
CaO_OH2_THF,O,542.44,1,O_070
CaO_OH2_THF,O,542.50,1,O_096
CaO_OH2_THF,O,542.51,1,O_122
CaO_OH2_THF,O,542.52,1,O_066
CaO_OH2_THF,O,542.53,1,O_065
CaO_OH2_THF,O,542.54,1,O_072
CaO_OH2_THF,O,542.57,1,O_092
CaO_OH2_THF,O,542.59,1,O_071
CaO_OH2_THF,O,542.61,1,O_098
CaO_OH2_THF,O,542.62,2,O_067;O_093
CaO_OH2_THF,O,542.64,1,O_099
CaO_OH2_THF,O,542.65,1,O_094
CaO_OH2_THF,O,542.69,1,O_097
CaO_OH2_THF,O,542.72,1,O_091
CaO_OH2_THF,O,542.74,2,O_068;O_121
CaO_OH2_THF,O,542.84,1,O_069
CaO_OH2_THF,O,544.44,1,O_128
CaO_OH2_THF,O,544.74,1,O_127
CaO_THF,C,294.38,4,C_111;C_113;C_115;C_117
CaO_THF,C,295.53,4,C_112;C_114;C_116;C_118
CaO_THF,Ca,426.93,6,Ca_001;Ca_006;Ca_008;Ca_047;Ca_049;Ca_054
CaO_THF,Ca,426.94,1,Ca_009
CaO_THF,Ca,426.95,7,Ca_004;Ca_005;Ca_007;Ca_046;Ca_048;Ca_050;Ca_051
CaO_THF,Ca,426.96,4,Ca_002;Ca_003;Ca_052;Ca_053
CaO_THF,Ca,427.12,8,Ca_010;Ca_012;Ca_016;Ca_018;Ca_037;Ca_039;Ca_043;Ca_045
CaO_THF,Ca,427.15,2,Ca_023;Ca_032
CaO_THF,Ca,427.17,12,Ca_019;Ca_020;Ca_021;Ca_025;Ca_026;Ca_027;Ca_028;Ca_029;Ca_030;Ca_034;Ca_035;Ca_036
CaO_THF,Ca,427.18,8,Ca_013;Ca_015;Ca_022;Ca_024;Ca_031;Ca_033;Ca_040;Ca_042
CaO_THF,Ca,427.19,4,Ca_011;Ca_017;Ca_038;Ca_044
CaO_THF,Ca,427.21,2,Ca_014;Ca_041
CaO_THF,O,539.81,6,O_064;O_067;O_070;O_093;O_096;O_099
CaO_THF,O,539.82,4,O_065;O_066;O_097;O_098
CaO_THF,O,539.85,8,O_068;O_069;O_071;O_072;O_091;O_092;O_094;O_095
CaO_THF,O,540.44,2,O_059;O_104
CaO_THF,O,540.49,8,O_055;O_057;O_061;O_063;O_100;O_102;O_106;O_108
CaO_THF,O,540.50,4,O_058;O_060;O_103;O_105
CaO_THF,O,540.51,4,O_056;O_062;O_101;O_107
CaO_THF,O,540.63,8,O_073;O_074;O_076;O_077;O_086;O_087;O_089;O_090
CaO_THF,O,540.64,3,O_075;O_081;O_082
CaO_THF,O,540.65,7,O_078;O_079;O_080;O_083;O_084;O_085;O_088
CaO_THF,O,544.90,2,O_109;O_110
Ca_THF,C,294.46,4,C_055;C_057;C_059;C_061
Ca_THF,C,295.12,4,C_056;C_058;C_060;C_062
Ca_THF,Ca,426.46,2,Ca_002;Ca_003
Ca_THF,Ca,426.47,9,Ca_006;Ca_008;Ca_009;Ca_047;Ca_048;Ca_049;Ca_050;Ca_052;Ca_053
Ca_THF,Ca,426.48,7,Ca_001;Ca_004;Ca_005;Ca_007;Ca_046;Ca_051;Ca_054
Ca_THF,Ca,426.53,4,Ca_028;Ca_030;Ca_034;Ca_036
Ca_THF,Ca,426.54,14,Ca_019;Ca_020;Ca_021;Ca_022;Ca_023;Ca_024;Ca_025;Ca_026;Ca_027;Ca_029;Ca_031;Ca_032;Ca_033;Ca_035
Ca_THF,Ca,426.81,1,Ca_044
Ca_THF,Ca,426.87,1,Ca_017
Ca_THF,Ca,426.88,5,Ca_011;Ca_014;Ca_038;Ca_041;Ca_042
Ca_THF,Ca,426.89,1,Ca_040
Ca_THF,Ca,426.90,2,Ca_015;Ca_037
Ca_THF,Ca,426.91,2,Ca_039;Ca_045
Ca_THF,Ca,426.92,3,Ca_012;Ca_013;Ca_016
Ca_THF,Ca,426.93,3,Ca_010;Ca_018;Ca_043
Ca_THF,O,544.58,2,O_063;O_064
CaH2_THFn,C,294.22,1,C_183
CaH2_THFn,C,294.24,1,C_191
CaH2_THFn,C,294.25,1,C_186
CaH2_THFn,C,294.28,1,C_194
CaH2_THFn,C,294.31,1,C_195
CaH2_THFn,C,294.34,1,C_182
CaH2_THFn,C,294.43,1,C_187
CaH2_THFn,C,294.44,1,C_190
CaH2_THFn,C,295.50,1,C_193
CaH2_THFn,C,295.56,1,C_189
CaH2_THFn,C,295.57,2,C_181;C_196
CaH2_THFn,C,295.60,1,C_184
CaH2_THFn,C,295.62,1,C_188
CaH2_THFn,C,295.65,2,C_185;C_192
CaH2_THFn,Ca,426.94,1,Ca_040
CaH2_THFn,Ca,426.99,2,Ca_003;Ca_045
CaH2_THFn,Ca,427.00,2,Ca_036;Ca_047
CaH2_THFn,Ca,427.03,1,Ca_012
CaH2_THFn,Ca,427.04,1,Ca_011
CaH2_THFn,Ca,427.06,3,Ca_001;Ca_004;Ca_009
CaH2_THFn,Ca,427.07,1,Ca_039
CaH2_THFn,Ca,427.08,1,Ca_042
CaH2_THFn,Ca,427.09,1,Ca_010
CaH2_THFn,Ca,427.10,1,Ca_041
CaH2_THFn,Ca,427.14,1,Ca_038
CaH2_THFn,Ca,427.15,1,Ca_048
CaH2_THFn,Ca,427.17,1,Ca_033
CaH2_THFn,Ca,427.20,2,Ca_024;Ca_026
CaH2_THFn,Ca,427.21,4,Ca_008;Ca_020;Ca_031;Ca_037
CaH2_THFn,Ca,427.23,3,Ca_014;Ca_019;Ca_028
CaH2_THFn,Ca,427.24,2,Ca_023;Ca_027
CaH2_THFn,Ca,427.25,1,Ca_021
CaH2_THFn,Ca,427.26,5,Ca_016;Ca_029;Ca_030;Ca_032;Ca_034
CaH2_THFn,Ca,427.27,4,Ca_002;Ca_017;Ca_022;Ca_025
CaH2_THFn,Ca,427.28,2,Ca_007;Ca_013
CaH2_THFn,Ca,427.30,4,Ca_005;Ca_015;Ca_035;Ca_046
CaH2_THFn,Ca,427.31,1,Ca_006
CaH2_THFn,Ca,427.32,2,Ca_018;Ca_043
CaH2_THFn,Ca,427.34,1,Ca_044
CaH2_THFn,O,544.29,1,O_199
CaH2_THFn,O,544.52,1,O_202
CaH2_THFn,O,544.55,1,O_197
CaH2_THFn,O,544.64,1,O_200
CaH2_THFn,O,545.16,1,O_201
CaH2_THFn,O,545.23,1,O_198
CaO_OH2_THFn,C,294.11,1,C_215
CaO_OH2_THFn,C,294.23,1,C_214
CaO_OH2_THFn,C,294.24,1,C_211
CaO_OH2_THFn,C,294.27,1,C_210
CaO_OH2_THFn,C,294.28,1,C_206
CaO_OH2_THFn,C,294.29,1,C_218
CaO_OH2_THFn,C,294.33,1,C_207
CaO_OH2_THFn,C,294.35,1,C_219
CaO_OH2_THFn,C,295.24,1,C_216
CaO_OH2_THFn,C,295.32,1,C_212
CaO_OH2_THFn,C,295.40,1,C_213
CaO_OH2_THFn,C,295.42,1,C_220
CaO_OH2_THFn,C,295.46,1,C_208
CaO_OH2_THFn,C,295.49,2,C_205;C_209
CaO_OH2_THFn,C,295.51,1,C_217
CaO_OH2_THFn,Ca,426.98,1,Ca_027
CaO_OH2_THFn,Ca,426.99,3,Ca_021;Ca_025;Ca_028
CaO_OH2_THFn,Ca,427.00,8,Ca_019;Ca_020;Ca_022;Ca_024;Ca_026;Ca_029;Ca_032;Ca_035
CaO_OH2_THFn,Ca,427.01,4,Ca_007;Ca_023;Ca_030;Ca_033
CaO_OH2_THFn,Ca,427.02,3,Ca_031;Ca_034;Ca_036
CaO_OH2_THFn,Ca,427.05,2,Ca_051;Ca_053
CaO_OH2_THFn,Ca,427.06,1,Ca_009
CaO_OH2_THFn,Ca,427.09,2,Ca_002;Ca_052
CaO_OH2_THFn,Ca,427.10,1,Ca_054
CaO_OH2_THFn,Ca,427.11,4,Ca_006;Ca_008;Ca_049;Ca_050
CaO_OH2_THFn,Ca,427.12,2,Ca_005;Ca_048
CaO_OH2_THFn,Ca,427.13,1,Ca_047
CaO_OH2_THFn,Ca,427.14,3,Ca_003;Ca_004;Ca_046
CaO_OH2_THFn,Ca,427.16,1,Ca_001
CaO_OH2_THFn,Ca,427.36,1,Ca_018
CaO_OH2_THFn,Ca,427.41,1,Ca_037
CaO_OH2_THFn,Ca,427.42,3,Ca_040;Ca_041;Ca_042
CaO_OH2_THFn,Ca,427.43,1,Ca_044
CaO_OH2_THFn,Ca,427.45,1,Ca_012
CaO_OH2_THFn,Ca,427.46,1,Ca_016
CaO_OH2_THFn,Ca,427.47,1,Ca_013
CaO_OH2_THFn,Ca,427.49,1,Ca_039
CaO_OH2_THFn,Ca,427.51,1,Ca_015
CaO_OH2_THFn,Ca,427.52,4,Ca_010;Ca_014;Ca_043;Ca_045
CaO_OH2_THFn,Ca,427.53,1,Ca_017
CaO_OH2_THFn,Ca,427.55,2,Ca_011;Ca_038
CaO_OH2_THFn,O,540.80,1,O_055
CaO_OH2_THFn,O,540.84,1,O_059
CaO_OH2_THFn,O,540.85,2,O_056;O_057
CaO_OH2_THFn,O,540.86,2,O_062;O_108
CaO_OH2_THFn,O,540.87,2,O_101;O_102
CaO_OH2_THFn,O,540.88,2,O_060;O_106
CaO_OH2_THFn,O,540.89,1,O_107
CaO_OH2_THFn,O,540.90,1,O_058
CaO_OH2_THFn,O,540.91,1,O_100
CaO_OH2_THFn,O,540.92,3,O_061;O_063;O_105
CaO_OH2_THFn,O,540.93,1,O_103
CaO_OH2_THFn,O,540.96,1,O_104
CaO_OH2_THFn,O,540.99,1,O_088
CaO_OH2_THFn,O,541.00,1,O_083
CaO_OH2_THFn,O,541.01,3,O_084;O_087;O_089
CaO_OH2_THFn,O,541.02,6,O_073;O_075;O_081;O_082;O_086;O_090
CaO_OH2_THFn,O,541.03,6,O_074;O_076;O_077;O_078;O_080;O_085
CaO_OH2_THFn,O,541.04,1,O_079
CaO_OH2_THFn,O,541.33,1,O_064
CaO_OH2_THFn,O,542.21,1,O_117
CaO_OH2_THFn,O,542.30,1,O_068
CaO_OH2_THFn,O,542.32,1,O_119
CaO_OH2_THFn,O,542.33,1,O_118
CaO_OH2_THFn,O,542.35,1,O_098
CaO_OH2_THFn,O,542.36,1,O_109
CaO_OH2_THFn,O,542.37,1,O_121
CaO_OH2_THFn,O,542.39,1,O_072
CaO_OH2_THFn,O,542.40,1,O_066
CaO_OH2_THFn,O,542.49,1,O_122
CaO_OH2_THFn,O,542.50,1,O_115
CaO_OH2_THFn,O,542.51,1,O_125
CaO_OH2_THFn,O,542.56,2,O_065;O_120
CaO_OH2_THFn,O,542.57,1,O_110
CaO_OH2_THFn,O,542.58,1,O_111
CaO_OH2_THFn,O,542.60,2,O_096;O_113
CaO_OH2_THFn,O,542.61,2,O_114;O_123
CaO_OH2_THFn,O,542.62,1,O_093
CaO_OH2_THFn,O,542.65,1,O_094
CaO_OH2_THFn,O,542.67,1,O_069
CaO_OH2_THFn,O,542.68,1,O_099
CaO_OH2_THFn,O,542.71,1,O_095
CaO_OH2_THFn,O,542.72,1,O_126
CaO_OH2_THFn,O,542.73,2,O_071;O_092
CaO_OH2_THFn,O,542.76,1,O_116
CaO_OH2_THFn,O,542.85,1,O_091
CaO_OH2_THFn,O,542.93,1,O_097
CaO_OH2_THFn,O,542.94,1,O_112
CaO_OH2_THFn,O,542.97,1,O_070
CaO_OH2_THFn,O,543.16,1,O_067
CaO_OH2_THFn,O,543.75,1,O_124
CaO_OH2_THFn,O,544.00,1,O_130
CaO_OH2_THFn,O,544.08,1,O_129
CaO_OH2_THFn,O,544.18,1,O_132
CaO_OH2_THFn,O,544.27,1,O_127
CaO_OH2_THFn,O,544.74,1,O_131
CaO_OH2_THFn,O,544.81,1,O_128
CaO_THFn,C,293.87,4,C_117;C_121;C_125;C_129
CaO_THFn,C,294.01,4,C_116;C_120;C_124;C_128
CaO_THFn,C,294.82,2,C_122;C_130
CaO_THFn,C,294.83,2,C_118;C_126
CaO_THFn,C,295.48,4,C_115;C_119;C_123;C_127
CaO_THFn,Ca,426.81,2,Ca_005;Ca_046
CaO_THFn,Ca,426.92,4,Ca_001;Ca_009;Ca_050;Ca_054
CaO_THFn,Ca,426.95,2,Ca_003;Ca_051
CaO_THFn,Ca,427.00,8,Ca_002;Ca_006;Ca_007;Ca_023;Ca_028;Ca_048;Ca_049;Ca_053
CaO_THFn,Ca,427.01,4,Ca_019;Ca_027;Ca_032;Ca_036
CaO_THFn,Ca,427.02,2,Ca_022;Ca_029
CaO_THFn,Ca,427.03,6,Ca_021;Ca_024;Ca_025;Ca_030;Ca_033;Ca_035
CaO_THFn,Ca,427.04,2,Ca_026;Ca_034
CaO_THFn,Ca,427.05,2,Ca_020;Ca_031
CaO_THFn,Ca,427.16,4,Ca_004;Ca_008;Ca_047;Ca_052
CaO_THFn,Ca,427.35,4,Ca_015;Ca_016;Ca_039;Ca_044
CaO_THFn,Ca,427.40,2,Ca_011;Ca_040
CaO_THFn,Ca,427.41,4,Ca_010;Ca_014;Ca_037;Ca_041
CaO_THFn,Ca,427.51,4,Ca_012;Ca_017;Ca_042;Ca_043
CaO_THFn,Ca,427.56,2,Ca_018;Ca_045
CaO_THFn,Ca,427.78,2,Ca_013;Ca_038
CaO_THFn,O,540.34,2,O_068;O_091
CaO_THFn,O,540.43,2,O_070;O_098
CaO_THFn,O,540.49,4,O_065;O_069;O_093;O_094
CaO_THFn,O,540.59,4,O_064;O_072;O_095;O_099
CaO_THFn,O,540.66,2,O_066;O_096
CaO_THFn,O,540.83,2,O_055;O_104
CaO_THFn,O,540.84,4,O_059;O_063;O_100;O_108
CaO_THFn,O,540.91,2,O_056;O_103
CaO_THFn,O,540.92,2,O_073;O_086
CaO_THFn,O,540.94,6,O_058;O_077;O_081;O_082;O_090;O_101
CaO_THFn,O,540.95,2,O_080;O_088
CaO_THFn,O,540.97,3,O_075;O_076;O_087
CaO_THFn,O,540.98,3,O_078;O_083;O_084
CaO_THFn,O,541.00,4,O_060;O_061;O_102;O_107
CaO_THFn,O,541.02,8,O_057;O_062;O_074;O_079;O_085;O_089;O_105;O_106
CaO_THFn,O,542.04,2,O_111;O_114
CaO_THFn,O,542.05,2,O_109;O_112
CaO_THFn,O,542.47,2,O_071;O_097
CaO_THFn,O,542.49,2,O_067;O_092
CaO_THFn,O,545.04,2,O_110;O_113
Ca_THFn,C,293.69,4,C_056;C_060;C_064;C_068
Ca_THFn,C,294.10,4,C_057;C_061;C_065;C_069
Ca_THFn,C,295.07,4,C_058;C_062;C_066;C_070
Ca_THFn,C,295.38,4,C_055;C_059;C_063;C_067
Ca_THFn,Ca,426.45,4,Ca_004;Ca_007;Ca_047;Ca_054
Ca_THFn,Ca,426.46,5,Ca_001;Ca_008;Ca_009;Ca_050;Ca_052
Ca_THFn,Ca,426.48,1,Ca_051
Ca_THFn,Ca,426.49,2,Ca_003;Ca_053
Ca_THFn,Ca,426.50,4,Ca_002;Ca_006;Ca_048;Ca_049
Ca_THFn,Ca,426.51,2,Ca_005;Ca_046
Ca_THFn,Ca,426.52,2,Ca_027;Ca_036
Ca_THFn,Ca,426.53,4,Ca_021;Ca_026;Ca_033;Ca_034
Ca_THFn,Ca,426.54,3,Ca_020;Ca_031;Ca_032
Ca_THFn,Ca,426.55,9,Ca_019;Ca_022;Ca_023;Ca_024;Ca_025;Ca_028;Ca_029;Ca_030;Ca_035
Ca_THFn,Ca,426.82,4,Ca_015;Ca_016;Ca_039;Ca_044
Ca_THFn,Ca,426.83,2,Ca_013;Ca_038
Ca_THFn,Ca,426.85,1,Ca_043
Ca_THFn,Ca,426.87,5,Ca_012;Ca_017;Ca_037;Ca_041;Ca_042
Ca_THFn,Ca,426.88,1,Ca_014
Ca_THFn,Ca,426.89,1,Ca_010
Ca_THFn,Ca,426.92,1,Ca_018
Ca_THFn,Ca,426.93,1,Ca_045
Ca_THFn,Ca,426.97,2,Ca_011;Ca_040
Ca_THFn,O,543.70,4,O_107;O_109;O_110;O_112
Ca_THFn,O,544.78,1,O_111
Ca_THFn,O,544.79,1,O_108
