System,Atom,Value,N_Atoms,Atom_indices
CaH2_slab/7,Ca,426.35,16,Ca_037;Ca_038;Ca_039;Ca_040;Ca_045;Ca_046;Ca_047;Ca_048;Ca_065;Ca_066;Ca_067;Ca_068;Ca_073;Ca_074;Ca_075;Ca_076
CaH2_slab/7,Ca,426.41,16,Ca_033;Ca_034;Ca_035;Ca_036;Ca_041;Ca_042;Ca_043;Ca_044;Ca_069;Ca_070;Ca_071;Ca_072;Ca_077;Ca_078;Ca_079;Ca_080
CaH2_slab/7,Ca,426.46,16,Ca_021;Ca_022;Ca_023;Ca_024;Ca_029;Ca_030;Ca_031;Ca_032;Ca_081;Ca_082;Ca_083;Ca_084;Ca_089;Ca_090;Ca_091;Ca_092
CaH2_slab/7,Ca,426.51,16,Ca_017;Ca_018;Ca_019;Ca_020;Ca_025;Ca_026;Ca_027;Ca_028;Ca_085;Ca_086;Ca_087;Ca_088;Ca_093;Ca_094;Ca_095;Ca_096
CaH2_slab/7,Ca,426.62,16,Ca_005;Ca_006;Ca_007;Ca_008;Ca_013;Ca_014;Ca_015;Ca_016;Ca_097;Ca_098;Ca_099;Ca_100;Ca_105;Ca_106;Ca_107;Ca_108
CaH2_slab/7,Ca,427.02,16,Ca_001;Ca_002;Ca_003;Ca_004;Ca_009;Ca_010;Ca_011;Ca_012;Ca_101;Ca_102;Ca_103;Ca_104;Ca_109;Ca_110;Ca_111;Ca_112
CaH2_slab/8,Ca,426.35,16,Ca_053;Ca_054;Ca_055;Ca_056;Ca_061;Ca_062;Ca_063;Ca_064;Ca_065;Ca_066;Ca_067;Ca_068;Ca_073;Ca_074;Ca_075;Ca_076
CaH2_slab/8,Ca,426.38,16,Ca_049;Ca_050;Ca_051;Ca_052;Ca_057;Ca_058;Ca_059;Ca_060;Ca_069;Ca_070;Ca_071;Ca_072;Ca_077;Ca_078;Ca_079;Ca_080
CaH2_slab/8,Ca,426.43,16,Ca_037;Ca_038;Ca_039;Ca_040;Ca_045;Ca_046;Ca_047;Ca_048;Ca_081;Ca_082;Ca_083;Ca_084;Ca_089;Ca_090;Ca_091;Ca_092
CaH2_slab/8,Ca,426.50,16,Ca_033;Ca_034;Ca_035;Ca_036;Ca_041;Ca_042;Ca_043;Ca_044;Ca_085;Ca_086;Ca_087;Ca_088;Ca_093;Ca_094;Ca_095;Ca_096
CaH2_slab/8,Ca,426.54,16,Ca_021;Ca_022;Ca_023;Ca_024;Ca_029;Ca_030;Ca_031;Ca_032;Ca_097;Ca_098;Ca_099;Ca_100;Ca_105;Ca_106;Ca_107;Ca_108
CaH2_slab/8,Ca,426.59,16,Ca_017;Ca_018;Ca_019;Ca_020;Ca_025;Ca_026;Ca_027;Ca_028;Ca_101;Ca_102;Ca_103;Ca_104;Ca_109;Ca_110;Ca_111;Ca_112
CaH2_slab/8,Ca,426.70,16,Ca_005;Ca_006;Ca_007;Ca_008;Ca_013;Ca_014;Ca_015;Ca_016;Ca_113;Ca_114;Ca_115;Ca_116;Ca_121;Ca_122;Ca_123;Ca_124
CaH2_slab/8,Ca,427.10,16,Ca_001;Ca_002;Ca_003;Ca_004;Ca_009;Ca_010;Ca_011;Ca_012;Ca_117;Ca_118;Ca_119;Ca_120;Ca_125;Ca_126;Ca_127;Ca_128
CaO_OH2_slab/3,Ca,426.12,8,Ca_009;Ca_010;Ca_011;Ca_012;Ca_021;Ca_022;Ca_023;Ca_024
CaO_OH2_slab/3,Ca,426.36,1,Ca_014
CaO_OH2_slab/3,Ca,426.37,5,Ca_013;Ca_015;Ca_016;Ca_018;Ca_019
CaO_OH2_slab/3,Ca,426.38,2,Ca_017;Ca_020
CaO_OH2_slab/3,Ca,426.59,4,Ca_001;Ca_002;Ca_003;Ca_004
CaO_OH2_slab/3,Ca,426.60,4,Ca_029;Ca_030;Ca_031;Ca_032
CaO_OH2_slab/3,Ca,427.58,3,Ca_006;Ca_007;Ca_008
CaO_OH2_slab/3,Ca,427.59,5,Ca_005;Ca_025;Ca_026;Ca_027;Ca_028
CaO_OH2_slab/3,O,539.68,8,O_041;O_042;O_043;O_044;O_053;O_054;O_055;O_056
CaO_OH2_slab/3,O,539.96,4,O_045;O_046;O_047;O_048
CaO_OH2_slab/3,O,539.97,4,O_049;O_050;O_051;O_052
CaO_OH2_slab/3,O,540.03,6,O_033;O_034;O_035;O_036;O_063;O_064
CaO_OH2_slab/3,O,540.04,2,O_061;O_062
CaO_OH2_slab/3,O,542.04,8,O_037;O_038;O_039;O_040;O_057;O_058;O_059;O_060
CaO_OH2_slab/3,O,542.32,4,O_069;O_070;O_071;O_072
CaO_OH2_slab/3,O,542.33,4,O_065;O_066;O_067;O_068
CaO_slab/3,Ca,426.05,8,Ca_009;Ca_010;Ca_011;Ca_012;Ca_013;Ca_014;Ca_015;Ca_016
CaO_slab/3,Ca,426.15,8,Ca_001;Ca_002;Ca_003;Ca_004;Ca_021;Ca_022;Ca_023;Ca_024
CaO_slab/3,Ca,426.95,8,Ca_005;Ca_006;Ca_007;Ca_008;Ca_017;Ca_018;Ca_019;Ca_020
CaO_slab/3,O,539.58,8,O_029;O_030;O_031;O_032;O_041;O_042;O_043;O_044
CaO_slab/3,O,539.59,5,O_035;O_036;O_037;O_039;O_040
CaO_slab/3,O,539.60,3,O_033;O_034;O_038
CaO_slab/3,O,539.87,1,O_048
CaO_slab/3,O,539.88,7,O_025;O_026;O_027;O_028;O_045;O_046;O_047
CaO_slab/4,Ca,426.28,8,Ca_009;Ca_010;Ca_011;Ca_012;Ca_021;Ca_022;Ca_023;Ca_024
