System,Atom,Value,N_Atoms,Atom_indices
CaO_slab/5,O,247.90,8,O_049;O_050;O_051;O_052;O_069;O_070;O_071;O_072
CaO_slab/5,O,247.92,8,O_057;O_058;O_059;O_060;O_061;O_062;O_063;O_064
CaO_slab/6,Ca,133.88,8,Ca_001;Ca_002;Ca_003;Ca_004;Ca_045;Ca_046;Ca_047;Ca_048
CaO_slab/6,Ca,134.27,8,Ca_013;Ca_014;Ca_015;Ca_016;Ca_033;Ca_034;Ca_035;Ca_036
CaO_slab/6,Ca,134.42,8,Ca_005;Ca_006;Ca_007;Ca_008;Ca_041;Ca_042;Ca_043;Ca_044
CaO_slab/6,Ca,134.48,8,Ca_009;Ca_010;Ca_011;Ca_012;Ca_037;Ca_038;Ca_039;Ca_040
CaO_slab/6,Ca,134.68,8,Ca_021;Ca_022;Ca_023;Ca_024;Ca_025;Ca_026;Ca_027;Ca_028
CaO_slab/6,Ca,134.77,8,Ca_017;Ca_018;Ca_019;Ca_020;Ca_029;Ca_030;Ca_031;Ca_032
CaO_slab/6,O,247.05,8,O_053;O_054;O_055;O_056;O_089;O_090;O_091;O_092
CaO_slab/6,O,247.69,8,O_049;O_050;O_051;O_052;O_093;O_094;O_095;O_096
CaO_slab/6,O,247.85,5,O_061;O_062;O_063;O_064;O_084
CaO_slab/6,O,247.86,3,O_081;O_082;O_083
CaO_slab/6,O,248.04,8,O_057;O_058;O_059;O_060;O_085;O_086;O_087;O_088
CaO_slab/6,O,248.13,8,O_069;O_070;O_071;O_072;O_073;O_074;O_075;O_076
CaO_slab/6,O,248.14,8,O_065;O_066;O_067;O_068;O_077;O_078;O_079;O_080
CaO_slab/7,Ca,133.74,8,Ca_001;Ca_002;Ca_003;Ca_004;Ca_053;Ca_054;Ca_055;Ca_056
CaO_slab/7,Ca,134.11,8,Ca_013;Ca_014;Ca_015;Ca_016;Ca_041;Ca_042;Ca_043;Ca_044
CaO_slab/7,Ca,134.31,8,Ca_005;Ca_006;Ca_007;Ca_008;Ca_049;Ca_050;Ca_051;Ca_052
CaO_slab/7,Ca,134.33,8,Ca_009;Ca_010;Ca_011;Ca_012;Ca_045;Ca_046;Ca_047;Ca_048
CaO_slab/7,Ca,134.57,8,Ca_021;Ca_022;Ca_023;Ca_024;Ca_033;Ca_034;Ca_035;Ca_036
CaO_slab/7,Ca,134.79,8,Ca_017;Ca_018;Ca_019;Ca_020;Ca_037;Ca_038;Ca_039;Ca_040
CaO_slab/7,Ca,134.96,8,Ca_025;Ca_026;Ca_027;Ca_028;Ca_029;Ca_030;Ca_031;Ca_032
CaO_slab/7,O,246.96,8,O_061;O_062;O_063;O_064;O_105;O_106;O_107;O_108
CaO_slab/7,O,247.61,8,O_057;O_058;O_059;O_060;O_109;O_110;O_111;O_112
CaO_slab/7,O,247.75,8,O_069;O_070;O_071;O_072;O_097;O_098;O_099;O_100
CaO_slab/7,O,247.98,8,O_065;O_066;O_067;O_068;O_101;O_102;O_103;O_104
CaO_slab/7,O,248.18,8,O_077;O_078;O_079;O_080;O_089;O_090;O_091;O_092
CaO_slab/7,O,248.33,8,O_073;O_074;O_075;O_076;O_093;O_094;O_095;O_096
CaO_slab/7,O,248.36,8,O_081;O_082;O_083;O_084;O_085;O_086;O_087;O_088
CaO_slab/8,Ca,133.62,8,Ca_001;Ca_002;Ca_003;Ca_004;Ca_061;Ca_062;Ca_063;Ca_064
CaO_slab/8,Ca,133.98,8,Ca_013;Ca_014;Ca_015;Ca_016;Ca_049;Ca_050;Ca_051;Ca_052
CaO_slab/8,Ca,134.19,8,Ca_009;Ca_010;Ca_011;Ca_012;Ca_053;Ca_054;Ca_055;Ca_056
CaO_slab/8,Ca,134.22,8,Ca_005;Ca_006;Ca_007;Ca_008;Ca_057;Ca_058;Ca_059;Ca_060
CaO_slab/8,Ca,134.42,5,Ca_021;Ca_022;Ca_023;Ca_024;Ca_041
CaO_slab/8,Ca,134.43,3,Ca_042;Ca_043;Ca_044
CaO_slab/8,Ca,134.65,8,Ca_017;Ca_018;Ca_019;Ca_020;Ca_045;Ca_046;Ca_047;Ca_048
CaO_slab/8,Ca,134.87,8,Ca_029;Ca_030;Ca_031;Ca_032;Ca_033;Ca_034;Ca_035;Ca_036
CaO_slab/8,Ca,135.08,8,Ca_025;Ca_026;Ca_027;Ca_028;Ca_037;Ca_038;Ca_039;Ca_040
CaO_slab/8,O,246.88,8,O_069;O_070;O_071;O_072;O_121;O_122;O_123;O_124
CaO_slab/8,O,247.53,8,O_065;O_066;O_067;O_068;O_125;O_126;O_127;O_128
CaO_slab/8,O,247.64,8,O_077;O_078;O_079;O_080;O_113;O_114;O_115;O_116
CaO_slab/8,O,247.87,8,O_073;O_074;O_075;O_076;O_117;O_118;O_119;O_120
CaO_slab/8,O,248.09,8,O_085;O_086;O_087;O_088;O_105;O_106;O_107;O_108
CaO_slab/8,O,248.28,1,O_111
CaO_slab/8,O,248.29,7,O_081;O_082;O_083;O_084;O_109;O_110;O_112
CaO_slab/8,O,248.46,8,O_093;O_094;O_095;O_096;O_097;O_098;O_099;O_100
CaO_slab/8,O,248.58,8,O_089;O_090;O_091;O_092;O_101;O_102;O_103;O_104
Ca_slab/3,Ca,133.47,4,Ca_002;Ca_003;Ca_004;Ca_024
Ca_slab/3,Ca,133.48,4,Ca_001;Ca_021;Ca_022;Ca_023
Ca_slab/3,Ca,133.55,2,Ca_013;Ca_015
Ca_slab/3,Ca,133.56,6,Ca_009;Ca_010;Ca_011;Ca_012;Ca_014;Ca_016
Ca_slab/3,Ca,133.99,4,Ca_006;Ca_008;Ca_019;Ca_020
Ca_slab/3,Ca,134.00,4,Ca_005;Ca_007;Ca_017;Ca_018
Ca_slab/4,Ca,133.27,6,Ca_001;Ca_002;Ca_003;Ca_004;Ca_030;Ca_032
Ca_slab/4,Ca,133.28,2,Ca_029;Ca_031
Ca_slab/4,Ca,133.32,4,Ca_013;Ca_014;Ca_015;Ca_017
Ca_slab/4,Ca,133.33,4,Ca_016;Ca_018;Ca_019;Ca_020
Ca_slab/4,Ca,133.37,1,Ca_021
Ca_slab/4,Ca,133.38,4,Ca_010;Ca_022;Ca_023;Ca_024
Ca_slab/4,Ca,133.39,2,Ca_009;Ca_012
Ca_slab/4,Ca,133.40,1,Ca_011
Ca_slab/4,Ca,133.80,1,Ca_007
Ca_slab/4,Ca,133.81,5,Ca_008;Ca_025;Ca_026;Ca_027;Ca_028
Ca_slab/4,Ca,133.82,2,Ca_005;Ca_006
Ca_slab/5,Ca,133.06,4,Ca_002;Ca_003;Ca_004;Ca_038
Ca_slab/5,Ca,133.07,1,Ca_040
Ca_slab/5,Ca,133.08,3,Ca_001;Ca_037;Ca_039
Ca_slab/5,Ca,133.18,3,Ca_013;Ca_025;Ca_026
Ca_slab/5,Ca,133.19,5,Ca_014;Ca_015;Ca_016;Ca_027;Ca_028
Ca_slab/5,Ca,133.20,6,Ca_009;Ca_010;Ca_011;Ca_012;Ca_029;Ca_030
Ca_slab/5,Ca,133.21,2,Ca_031;Ca_032
Ca_slab/5,Ca,133.24,1,Ca_019
Ca_slab/5,Ca,133.25,7,Ca_017;Ca_018;Ca_020;Ca_021;Ca_022;Ca_023;Ca_024
Ca_slab/5,Ca,133.60,1,Ca_006
Ca_slab/5,Ca,133.62,2,Ca_033;Ca_035
Ca_slab/5,Ca,133.66,1,Ca_036
Ca_slab/5,Ca,133.67,2,Ca_005;Ca_007
Ca_slab/5,Ca,133.68,2,Ca_008;Ca_034
Ca_slab/6,Ca,133.02,2,Ca_001;Ca_046
Ca_slab/6,Ca,133.03,3,Ca_002;Ca_004;Ca_045
Ca_slab/6,Ca,133.04,3,Ca_003;Ca_047;Ca_048
Ca_slab/6,Ca,133.08,1,Ca_036
Ca_slab/6,Ca,133.09,1,Ca_016
Ca_slab/6,Ca,133.10,2,Ca_013;Ca_014
Ca_slab/6,Ca,133.11,4,Ca_015;Ca_033;Ca_034;Ca_035
Ca_slab/6,Ca,133.13,2,Ca_018;Ca_027
Ca_slab/6,Ca,133.14,15,Ca_009;Ca_010;Ca_011;Ca_012;Ca_021;Ca_022;Ca_023;Ca_024;Ca_025;Ca_026;Ca_028;Ca_037;Ca_038;Ca_039;Ca_040
Ca_slab/6,Ca,133.15,2,Ca_020;Ca_032
Ca_slab/6,Ca,133.16,5,Ca_017;Ca_019;Ca_029;Ca_030;Ca_031
Ca_slab/6,Ca,133.54,2,Ca_041;Ca_044
Ca_slab/6,Ca,133.55,1,Ca_008
Ca_slab/6,Ca,133.56,5,Ca_005;Ca_006;Ca_007;Ca_042;Ca_043
Ca_slab/7,Ca,132.94,4,Ca_004;Ca_053;Ca_054;Ca_055
Ca_slab/7,Ca,132.95,4,Ca_001;Ca_002;Ca_003;Ca_056
Ca_slab/7,Ca,132.99,3,Ca_041;Ca_043;Ca_045
Ca_slab/7,Ca,133.00,2,Ca_012;Ca_013
Ca_slab/7,Ca,133.01,4,Ca_015;Ca_016;Ca_018;Ca_022
Ca_slab/7,Ca,133.02,18,Ca_009;Ca_010;Ca_011;Ca_014;Ca_020;Ca_021;Ca_023;Ca_024;Ca_033;Ca_034;Ca_036;Ca_038;Ca_039;Ca_042;Ca_044;Ca_046;Ca_047;Ca_048
Ca_slab/7,Ca,133.03,5,Ca_017;Ca_019;Ca_035;Ca_037;Ca_040
Ca_slab/7,Ca,133.05,1,Ca_031
Ca_slab/7,Ca,133.06,7,Ca_025;Ca_026;Ca_027;Ca_028;Ca_029;Ca_030;Ca_032
Ca_slab/7,Ca,133.47,8,Ca_005;Ca_006;Ca_007;Ca_008;Ca_049;Ca_050;Ca_051;Ca_052
Ca_slab/8,Ca,132.87,7,Ca_001;Ca_003;Ca_004;Ca_061;Ca_062;Ca_063;Ca_064
Ca_slab/8,Ca,132.88,1,Ca_002
Ca_slab/8,Ca,132.90,1,Ca_015
Ca_slab/8,Ca,132.91,1,Ca_014
Ca_slab/8,Ca,132.92,2,Ca_051;Ca_052
Ca_slab/8,Ca,132.93,1,Ca_050
Ca_slab/8,Ca,132.94,3,Ca_013;Ca_049;Ca_055
Ca_slab/8,Ca,132.95,4,Ca_010;Ca_016;Ca_019;Ca_024
Ca_slab/8,Ca,132.96,6,Ca_011;Ca_012;Ca_043;Ca_053;Ca_054;Ca_056
Ca_slab/8,Ca,132.97,6,Ca_018;Ca_028;Ca_039;Ca_040;Ca_042;Ca_044
Ca_slab/8,Ca,132.98,8,Ca_017;Ca_020;Ca_021;Ca_022;Ca_023;Ca_038;Ca_045;Ca_048
Ca_slab/8,Ca,132.99,5,Ca_009;Ca_034;Ca_041;Ca_046;Ca_047
Ca_slab/8,Ca,133.00,7,Ca_026;Ca_029;Ca_030;Ca_032;Ca_033;Ca_035;Ca_036
Ca_slab/8,Ca,133.01,2,Ca_025;Ca_037
Ca_slab/8,Ca,133.02,1,Ca_031
Ca_slab/8,Ca,133.03,1,Ca_027
Ca_slab/8,Ca,133.38,1,Ca_059
Ca_slab/8,Ca,133.39,2,Ca_005;Ca_060
Ca_slab/8,Ca,133.40,5,Ca_006;Ca_007;Ca_008;Ca_057;Ca_058
ref_O,O,252.08,1,O_001
